,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation,CustomerID
1352,0,Small Business,Female,Deluxe,Married,Manager,201356
1353,0,Small Business,Male,Standard,Married,Senior Manager,201357
1354,0,Small Business,Female,Deluxe,Married,Manager,201358
1355,0,Small Business,Female,Deluxe,Married,Manager,201359
1356,0,Small Business,Female,Basic,Married,Executive,201360
1357,1,Salaried,Male,Basic,Married,Executive,201361
1358,1,Small Business,Male,Deluxe,Single,Manager,201362
1359,0,Small Business,Male,Deluxe,Single,Manager,201363
1360,1,Salaried,Male,Deluxe,Married,Manager,201364
1361,1,Large Business,Male,Basic,Single,Executive,201365
1362,1,Salaried,Female,Deluxe,Married,Manager,201366
1363,0,Large Business,Male,Basic,Married,Executive,201367
1364,1,Salaried,Male,Deluxe,Married,Manager,201368
1365,0,Small Business,Fe Male,Deluxe,Unmarried,Manager,201369
1366,1,Large Business,Male,Deluxe,Married,Manager,201370
1367,0,Small Business,Female,Deluxe,Married,Manager,201371
1368,0,Small Business,Male,Deluxe,Married,Manager,201372
1369,1,Small Business,Female,Deluxe,Married,Manager,201373
1370,0,Salaried,Female,Super Deluxe,Married,AVP,201374
1371,1,Salaried,Female,Basic,Single,Executive,201375
1372,0,Salaried,Male,Basic,Married,Executive,201376
1373,1,Salaried,Male,King,Married,VP,201377
1374,0,Small Business,Male,Deluxe,Married,Manager,201378
1375,1,Salaried,Female,Basic,Married,Executive,201379
1376,0,Small Business,Male,Deluxe,Married,Manager,201380
1377,1,Small Business,Male,Basic,Single,Executive,201381
1378,1,Small Business,Male,Basic,Married,Executive,201382
1379,1,Salaried,Male,Basic,Married,Executive,201383
1380,0,Small Business,Male,Standard,Unmarried,Senior Manager,201384
1381,0,Small Business,Male,Standard,Married,Senior Manager,201385
1382,0,Small Business,Male,Basic,Single,Executive,201386
1383,0,Salaried,Male,Deluxe,Married,Manager,201387
1384,1,Small Business,Female,Deluxe,Married,Manager,201388
1385,1,Salaried,Male,Deluxe,Married,Manager,201389
1386,0,Large Business,Male,Basic,Married,Executive,201390
1387,0,Salaried,Male,Basic,Single,Executive,201391
1388,0,Salaried,Female,Deluxe,Married,Manager,201392
1389,0,Small Business,Male,Deluxe,Single,Manager,201393
1390,0,Salaried,Male,Deluxe,Unmarried,Manager,201394
1391,1,Small Business,Male,Deluxe,Married,Manager,201395
1392,0,Salaried,Male,Standard,Unmarried,Senior Manager,201396
1393,0,Salaried,Female,Deluxe,Married,Manager,201397
1394,1,Salaried,Male,Deluxe,Married,Manager,201398
1395,0,Salaried,Male,Standard,Married,Senior Manager,201399
1396,1,Salaried,Male,Basic,Married,Executive,201400
1397,0,Salaried,Male,King,Married,VP,201401
1398,0,Small Business,Female,Basic,Married,Executive,201402
1399,0,Small Business,Male,Super Deluxe,Unmarried,AVP,201403
1400,1,Salaried,Male,Deluxe,Single,Manager,201404
1401,1,Small Business,Female,Standard,Married,Senior Manager,201405
1402,0,Small Business,Female,Deluxe,Single,Manager,201406
1403,0,Salaried,Male,Deluxe,Single,Manager,201407
1404,0,Salaried,Male,Basic,Single,Executive,201408
1405,1,Large Business,Female,Deluxe,Married,Manager,201409
1406,0,Small Business,Female,Deluxe,Married,Manager,201410
1407,0,Salaried,Female,Basic,Married,Executive,201411
1408,0,Small Business,Male,Basic,Married,Executive,201412
1409,0,Salaried,Male,Basic,Married,Executive,201413
1410,0,Small Business,Male,Standard,Unmarried,Senior Manager,201414
1411,1,Small Business,Male,Basic,Married,Executive,201415
1412,0,Salaried,Male,Deluxe,Married,Manager,201416
1413,0,Salaried,Male,Basic,Married,Executive,201417
1414,1,Salaried,Male,Deluxe,Married,Manager,201418
1415,0,Salaried,Male,Deluxe,Married,Manager,201419
1416,0,Salaried,Male,Basic,Married,Executive,201420
1417,1,Small Business,Female,Standard,Married,Senior Manager,201421
1418,0,Small Business,Male,Basic,Married,Executive,201422
1419,0,Salaried,Male,Basic,Single,Executive,201423
1420,0,Small Business,Male,Deluxe,Single,Manager,201424
1421,0,Small Business,Female,Deluxe,Married,Manager,201425
1422,0,Salaried,Female,Basic,Single,Executive,201426
1423,0,Salaried,Male,Basic,Married,Executive,201427
1424,0,Small Business,Male,Basic,Married,Executive,201428
1425,0,Salaried,Male,Deluxe,Single,Manager,201429
1426,0,Small Business,Female,Standard,Married,Senior Manager,201430
1427,0,Small Business,Female,Standard,Married,Senior Manager,201431
1428,0,Salaried,Female,Standard,Married,Senior Manager,201432
1429,0,Salaried,Female,Deluxe,Married,Manager,201433
1430,0,Small Business,Male,Basic,Single,Executive,201435
1431,0,Small Business,Male,Basic,Single,Executive,201436
1432,1,Salaried,Male,King,Single,VP,201437
1433,1,Small Business,Male,Basic,Married,Executive,201438
1434,0,Small Business,Female,Standard,Married,Senior Manager,201439
1435,1,Salaried,Female,Deluxe,Married,Manager,201440
1436,1,Salaried,Male,Deluxe,Married,Manager,201441
1437,0,Small Business,Male,Basic,Married,Executive,201442
1438,0,Salaried,Male,King,Married,VP,201443
1439,0,Large Business,Male,Basic,Married,Executive,201444
1440,0,Salaried,Female,Super Deluxe,Married,AVP,201445
1441,0,Small Business,Female,Deluxe,Married,Manager,201446
1442,1,Small Business,Male,Deluxe,Married,Manager,201447
1443,0,Salaried,Male,Deluxe,Married,Manager,201448
1444,0,Large Business,Male,Basic,Single,Executive,201449
1445,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,201450
1446,0,Salaried,Female,Deluxe,Married,Manager,201451
1447,1,Salaried,Male,Deluxe,Married,Manager,201452
1448,0,Small Business,Female,Deluxe,Married,Manager,201453
1449,0,Salaried,Female,Deluxe,Single,Manager,201454
1450,0,Salaried,Male,Basic,Single,Executive,201455
1451,1,Salaried,Male,Deluxe,Married,Manager,201456
1452,0,Small Business,Female,Basic,Married,Executive,201457
1453,0,Salaried,Female,Basic,Married,Executive,201458
1454,0,Salaried,Male,Deluxe,Married,Manager,201459
1455,0,Small Business,Female,Basic,Single,Executive,201460
1456,0,Small Business,Male,Standard,Married,Senior Manager,201461
1457,0,Small Business,Female,Super Deluxe,Married,AVP,201462
1458,1,Small Business,Male,Deluxe,Unmarried,Manager,201463
1459,0,Salaried,Female,Basic,Single,Executive,201464
1460,1,Small Business,Male,Deluxe,Married,Manager,201465
1461,0,Small Business,Male,Standard,Married,Senior Manager,201466
1462,0,Salaried,Male,Deluxe,Married,Manager,201467
1463,1,Small Business,Male,Deluxe,Married,Manager,201468
1464,0,Small Business,Male,Deluxe,Married,Manager,201469
1465,0,Salaried,Female,Deluxe,Single,Manager,201470
1466,1,Salaried,Male,Deluxe,Married,Manager,201471
1467,0,Salaried,Male,Basic,Single,Executive,201472
1468,1,Salaried,Female,Basic,Married,Executive,201473
1469,0,Small Business,Male,Basic,Married,Executive,201474
1470,1,Salaried,Male,Basic,Single,Executive,201475
1471,0,Small Business,Female,Basic,Married,Executive,201476
1472,0,Salaried,Male,Basic,Married,Executive,201477
1473,1,Salaried,Male,Standard,Unmarried,Senior Manager,201478
1474,0,Small Business,Male,Deluxe,Married,Manager,201479
1475,0,Small Business,Male,Basic,Married,Executive,201480
1476,0,Salaried,Female,Deluxe,Single,Manager,201481
1477,0,Salaried,Male,Basic,Married,Executive,201482
1478,0,Small Business,Male,Basic,Married,Executive,201483
1479,0,Salaried,Male,Basic,Single,Executive,201484
1480,0,Salaried,Female,Standard,Married,Senior Manager,201485
1481,0,Salaried,Male,Basic,Married,Executive,201486
1482,1,Small Business,Male,Basic,Married,Executive,201487
1483,0,Salaried,Female,Super Deluxe,Married,AVP,201488
1484,0,Salaried,Male,Basic,Single,Executive,201489
1485,1,Salaried,Female,Deluxe,Married,Manager,201490
1486,0,Salaried,Male,Basic,Single,Executive,201491
1487,0,Salaried,Fe Male,Standard,Unmarried,Senior Manager,201492
1488,0,Salaried,Male,Basic,Single,Executive,201493
1489,0,Small Business,Male,Basic,Single,Executive,201494
1490,0,Salaried,Female,King,Married,VP,201495
1491,1,Salaried,Female,Basic,Single,Executive,201496
1492,0,Small Business,Male,Deluxe,Married,Manager,201497
1493,0,Small Business,Female,Standard,Married,Senior Manager,201498
1494,0,Small Business,Female,King,Single,VP,201499
1495,0,Small Business,Male,Basic,Single,Executive,201500
1496,0,Salaried,Male,Deluxe,Married,Manager,201501
1497,0,Small Business,Male,Basic,Single,Executive,201502
1498,0,Large Business,Male,Deluxe,Married,Manager,201503
1499,0,Small Business,Male,Basic,Married,Executive,201504
1500,0,Small Business,Female,Basic,Married,Executive,201505
1501,0,Small Business,Male,Basic,Married,Executive,201506
1502,0,Small Business,Female,Basic,Married,Executive,201507
1503,0,Salaried,Female,Basic,Married,Executive,201508
1504,1,Salaried,Female,Deluxe,Married,Manager,201509
1505,0,Salaried,Male,Basic,Married,Executive,201510
1506,0,Salaried,Female,Basic,Married,Executive,201511
1507,0,Salaried,Male,Basic,Single,Executive,201512
1508,1,Salaried,Male,Standard,Unmarried,Senior Manager,201513
1509,1,Small Business,Female,Deluxe,Single,Manager,201514
1510,0,Large Business,Female,King,Married,VP,201515
1511,1,Small Business,Male,Deluxe,Single,Manager,201516
1512,0,Salaried,Male,Basic,Married,Executive,201517
1513,1,Small Business,Male,Deluxe,Single,Manager,201518
1514,0,Salaried,Male,Basic,Married,Executive,201519
1515,0,Salaried,Male,Standard,Single,Senior Manager,201520
1516,0,Large Business,Male,Basic,Single,Executive,201521
1517,0,Small Business,Female,Deluxe,Married,Manager,201522
1518,1,Small Business,Male,Standard,Married,Senior Manager,201523
1519,0,Small Business,Female,Deluxe,Married,Manager,201524
1520,1,Salaried,Fe Male,Standard,Unmarried,Senior Manager,201525
1521,1,Salaried,Male,Standard,Married,Senior Manager,201526
1522,0,Small Business,Female,Basic,Married,Executive,201527
1523,0,Salaried,Male,Deluxe,Married,Manager,201528
1524,0,Salaried,Male,Deluxe,Married,Manager,201529
1525,0,Small Business,Male,Deluxe,Married,Manager,201530
1526,1,Salaried,Female,Deluxe,Single,Manager,201531
1527,0,Small Business,Female,King,Married,VP,201532
1528,0,Salaried,Female,Standard,Unmarried,Senior Manager,201533
1529,0,Large Business,Female,Standard,Married,Senior Manager,201534
1530,0,Small Business,Female,Super Deluxe,Married,AVP,201535
1531,1,Salaried,Male,Deluxe,Unmarried,Manager,201536
1532,0,Salaried,Male,Standard,Married,Senior Manager,201537
1533,1,Small Business,Male,Basic,Married,Executive,201538
1534,0,Small Business,Male,Basic,Married,Executive,201539
1535,1,Salaried,Female,Deluxe,Single,Manager,201540
1536,0,Salaried,Male,Basic,Married,Executive,201541
1537,0,Small Business,Male,Basic,Single,Executive,201542
1538,0,Salaried,Male,Deluxe,Married,Manager,201543
1539,0,Salaried,Female,Basic,Married,Executive,201544
1540,0,Salaried,Female,Deluxe,Single,Manager,201545
1541,0,Small Business,Male,Deluxe,Single,Manager,201546
1542,0,Salaried,Male,Standard,Married,Senior Manager,201547
1543,0,Small Business,Male,Standard,Single,Senior Manager,201548
1544,0,Small Business,Male,Deluxe,Married,Manager,201549
1545,0,Salaried,Male,Deluxe,Married,Manager,201550
1546,0,Small Business,Male,Basic,Single,Executive,201551
1547,0,Salaried,Male,Standard,Married,Senior Manager,201552
1548,1,Small Business,Female,Deluxe,Married,Manager,201553
1549,0,Small Business,Male,Deluxe,Married,Manager,201554
1550,0,Salaried,Male,Standard,Unmarried,Senior Manager,201555
1551,0,Large Business,Male,Basic,Married,Executive,201556
1552,0,Salaried,Male,Basic,Married,Executive,201557
1553,0,Salaried,Male,Deluxe,Married,Manager,201558
1554,0,Small Business,Male,Standard,Unmarried,Senior Manager,201559
1555,1,Salaried,Male,Super Deluxe,Married,AVP,201560
1556,0,Small Business,Male,Deluxe,Single,Manager,201561
1557,0,Small Business,Female,Deluxe,Married,Manager,201562
1558,1,Small Business,Male,Standard,Married,Senior Manager,201563
1559,0,Small Business,Male,Deluxe,Single,Manager,201564
1560,0,Large Business,Female,Standard,Married,Senior Manager,201565
1561,0,Salaried,Female,Deluxe,Married,Manager,201566
1562,1,Small Business,Male,Deluxe,Married,Manager,201567
1563,0,Small Business,Male,Super Deluxe,Single,AVP,201568
1564,1,Small Business,Male,Deluxe,Married,Manager,201569
1565,0,Salaried,Male,Basic,Married,Executive,201570
1566,0,Salaried,Male,Basic,Single,Executive,201571
1567,1,Salaried,Female,Basic,Single,Executive,201572
1568,0,Salaried,Female,Deluxe,Single,Manager,201573
1569,1,Salaried,Male,Deluxe,Married,Manager,201574
1570,1,Salaried,Female,King,Married,VP,201575
1571,1,Salaried,Female,King,Married,VP,201576
1572,0,Small Business,Male,Deluxe,Single,Manager,201577
1573,0,Small Business,Male,Basic,Married,Executive,201578
1574,0,Small Business,Female,Basic,Single,Executive,201579
1575,1,Small Business,Female,Standard,Unmarried,Senior Manager,201580
1576,1,Salaried,Male,Deluxe,Single,Manager,201581
1577,1,Salaried,Female,Super Deluxe,Single,AVP,201582
1578,0,Salaried,Male,Basic,Married,Executive,201583
1579,0,Salaried,Female,Deluxe,Married,Manager,201584
1580,0,Salaried,Male,Standard,Unmarried,Senior Manager,201585
1581,0,Small Business,Fe Male,Standard,Unmarried,Senior Manager,201586
1582,1,Large Business,Female,Standard,Married,Senior Manager,201587
1583,0,Salaried,Female,Basic,Married,Executive,201588
1584,1,Salaried,Male,Super Deluxe,Married,AVP,201589
1585,1,Salaried,Male,Basic,Married,Executive,201590
1586,1,Small Business,Male,Deluxe,Married,Manager,201591
1587,0,Salaried,Female,Basic,Married,Executive,201592
1588,0,Salaried,Male,King,Single,VP,201593
1589,0,Salaried,Male,Deluxe,Married,Manager,201594
1590,0,Salaried,Female,Basic,Married,Executive,201595
1591,0,Small Business,Female,Standard,Married,Senior Manager,201596
1592,0,Small Business,Male,Basic,Single,Executive,201597
1593,0,Large Business,Male,Basic,Married,Executive,201598
1594,0,Small Business,Female,Deluxe,Married,Manager,201599
1595,1,Small Business,Female,Basic,Single,Executive,201600
1596,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,201601
1597,0,Salaried,Female,Deluxe,Married,Manager,201602
1598,0,Salaried,Male,Standard,Married,Senior Manager,201603
1599,0,Salaried,Female,Basic,Married,Executive,201604
1600,0,Small Business,Male,Deluxe,Married,Manager,201605
1601,1,Salaried,Male,Standard,Unmarried,Senior Manager,201606
1602,0,Salaried,Female,Deluxe,Married,Manager,201607
1603,0,Salaried,Male,Deluxe,Married,Manager,201608
1604,0,Salaried,Male,Deluxe,Married,Manager,201609
1605,0,Small Business,Female,Basic,Single,Executive,201610
1606,0,Small Business,Male,Basic,Single,Executive,201611
1607,0,Large Business,Female,Deluxe,Single,Manager,201612
1608,0,Salaried,Female,Basic,Single,Executive,201613
1609,1,Small Business,Male,Deluxe,Married,Manager,201614
1610,0,Large Business,Female,Basic,Married,Executive,201615
1611,0,Small Business,Male,Basic,Single,Executive,201616
1612,1,Salaried,Male,Super Deluxe,Married,AVP,201617
1613,0,Salaried,Male,Basic,Married,Executive,201618
1614,0,Small Business,Female,Basic,Single,Executive,201619
1615,1,Small Business,Female,Deluxe,Married,Manager,201620
1616,0,Small Business,Male,Standard,Married,Senior Manager,201621
1617,0,Small Business,Male,Deluxe,Married,Manager,201622
1618,0,Salaried,Male,Deluxe,Married,Manager,201623
1619,1,Small Business,Fe Male,Standard,Unmarried,Senior Manager,201624
1620,1,Large Business,Male,Deluxe,Married,Manager,201625
1621,0,Small Business,Male,Deluxe,Married,Manager,201626
1622,0,Small Business,Female,Basic,Married,Executive,201627
1623,0,Small Business,Male,Standard,Married,Senior Manager,201628
1624,1,Small Business,Female,Basic,Married,Executive,201629
1625,0,Small Business,Male,Basic,Married,Executive,201630
1626,1,Small Business,Male,Basic,Married,Executive,201631
1627,0,Small Business,Male,Basic,Married,Executive,201632
1628,0,Salaried,Male,Standard,Married,Senior Manager,201633
1629,1,Small Business,Male,Basic,Married,Executive,201634
1630,0,Salaried,Female,King,Single,VP,201635
1631,0,Salaried,Male,Basic,Married,Executive,201636
1632,0,Salaried,Female,Standard,Married,Senior Manager,201637
1633,0,Salaried,Fe Male,Deluxe,Unmarried,Manager,201638
1634,0,Salaried,Male,Basic,Single,Executive,201639
1635,0,Large Business,Male,Basic,Married,Executive,201640
1636,1,Large Business,Female,Basic,Single,Executive,201641
1637,1,Small Business,Male,Basic,Single,Executive,201642
1638,1,Small Business,Male,Deluxe,Married,Manager,201643
1639,0,Salaried,Female,Deluxe,Married,Manager,201644
1640,0,Salaried,Female,Basic,Married,Executive,201645
1641,0,Salaried,Male,Basic,Single,Executive,201646
1642,0,Salaried,Male,Basic,Single,Executive,201647
1643,0,Small Business,Female,Standard,Married,Senior Manager,201648
1644,0,Salaried,Female,Basic,Single,Executive,201649
1645,0,Small Business,Female,Basic,Married,Executive,201650
1646,0,Small Business,Female,Basic,Single,Executive,201651
1647,0,Small Business,Female,Basic,Single,Executive,201652
1648,0,Small Business,Male,Basic,Married,Executive,201653
1649,0,Small Business,Female,Deluxe,Married,Manager,201654
1650,0,Small Business,Female,Basic,Married,Executive,201655
1651,0,Small Business,Female,King,Married,VP,201656
1652,0,Small Business,Male,King,Single,VP,201657
1653,1,Salaried,Male,Deluxe,Married,Manager,201658
1654,0,Small Business,Female,Super Deluxe,Single,AVP,201659
1655,0,Salaried,Male,King,Married,VP,201660
1656,0,Small Business,Female,Basic,Single,Executive,201661
1657,0,Salaried,Male,Deluxe,Married,Manager,201662
1658,1,Small Business,Male,Basic,Married,Executive,201663
1659,1,Small Business,Male,Super Deluxe,Married,AVP,201664
1660,0,Salaried,Male,Basic,Married,Executive,201665
1661,1,Small Business,Female,Deluxe,Single,Manager,201666
1662,1,Small Business,Female,Deluxe,Married,Manager,201667
1663,0,Salaried,Male,Deluxe,Married,Manager,201668
1664,0,Large Business,Male,Deluxe,Married,Manager,201669
1665,1,Large Business,Male,Deluxe,Married,Manager,201670
1666,1,Salaried,Male,Deluxe,Married,Manager,201671
1667,1,Small Business,Male,Basic,Married,Executive,201672
