,TypeofContact_0,Occupation_0,Gender_0,ProductPitched_0,ProductPitched_1,MaritalStatus_0,Designation_0,Designation_1,CustomerID
3207,1,3,2,1,0,3,1,0,203214
3208,1,1,1,0,3,2,0,3,203215
3209,2,3,1,0,2,2,0,2,203216
3210,1,3,3,0,3,4,0,3,203217
3211,2,3,2,0,4,1,0,4,203218
3212,1,3,2,0,3,3,0,3,203219
3213,2,3,1,0,2,1,0,2,203220
3214,1,1,1,0,2,1,0,2,203221
3215,1,1,1,0,1,3,0,1,203222
3216,1,1,2,0,2,2,0,2,203223
3217,2,4,2,0,3,4,0,3,203224
3218,1,3,2,0,2,2,0,2,203225
3219,1,1,2,0,1,2,0,1,203226
3220,1,4,1,0,2,2,0,2,203227
3221,1,1,1,0,3,2,0,3,203228
3222,1,4,2,0,3,2,0,3,203229
3223,2,1,2,0,2,2,0,2,203230
3224,2,1,2,0,3,2,0,3,203231
3225,1,1,1,0,1,4,0,1,203232
3226,1,3,2,0,3,2,0,3,203233
3227,1,1,2,0,3,3,0,3,203234
3228,1,4,2,0,3,4,0,3,203235
3229,2,3,1,0,1,4,0,1,203236
3230,1,1,2,0,2,3,0,2,203237
3231,2,1,2,0,1,4,0,1,203238
3232,1,1,1,0,1,3,0,1,203239
3233,1,4,2,0,2,2,0,2,203240
3234,1,3,2,0,2,3,0,2,203241
3235,1,3,2,0,2,1,0,2,203242
3236,1,3,2,0,4,2,0,4,203243
3237,2,3,2,0,2,3,0,2,203244
3238,2,1,2,0,1,4,0,1,203245
3239,2,1,1,0,1,2,0,1,203246
3240,2,1,2,0,2,2,0,2,203247
3241,2,3,2,0,4,1,0,4,203248
3242,2,1,1,0,1,2,0,1,203249
3243,1,1,2,0,3,1,0,3,203250
3244,1,3,2,0,3,3,0,3,203251
3245,1,1,1,0,2,3,0,2,203252
3246,1,3,1,0,3,3,0,3,203253
3247,1,3,2,0,4,2,0,4,203254
3248,1,3,2,0,3,4,0,3,203255
3249,2,1,1,0,3,2,0,3,203256
3250,2,1,2,0,4,3,0,4,203257
3251,1,3,2,1,0,1,1,0,203258
3252,1,4,1,0,2,1,0,2,203259
3253,2,1,2,0,1,4,0,1,203261
3254,2,1,2,0,2,2,0,2,203262
3255,1,1,2,0,2,2,0,2,203263
3256,2,3,2,0,1,3,0,1,203264
3257,1,4,2,0,4,2,0,4,203265
3258,2,1,2,0,1,4,0,1,203266
3259,2,1,1,0,2,3,0,2,203267
3260,1,3,2,0,1,4,0,1,203268
3261,1,3,2,0,1,2,0,1,203269
3262,1,1,2,0,2,2,0,2,203270
3263,2,1,2,0,2,3,0,2,203271
3264,2,3,2,0,2,1,0,2,203272
3265,1,3,3,0,1,4,0,1,203273
3266,1,1,2,0,2,2,0,2,203274
3267,2,3,2,0,2,2,0,2,203275
3268,1,3,1,0,1,3,0,1,203276
3269,1,1,2,0,2,2,0,2,203277
3270,1,1,1,0,1,2,0,1,203278
3271,1,4,2,0,2,4,0,2,203279
3272,1,1,1,0,3,2,0,3,203280
3273,2,3,1,0,3,1,0,3,203281
3274,2,1,2,0,4,1,0,4,203282
3275,1,3,2,0,1,4,0,1,203283
3276,1,3,2,0,2,2,0,2,203284
3277,1,3,2,0,2,4,0,2,203285
3278,1,1,1,0,2,2,0,2,203286
3279,1,3,2,0,2,2,0,2,203287
3280,1,3,2,0,1,2,0,1,203288
3281,2,3,1,0,1,2,0,1,203289
3282,1,1,2,0,3,3,0,3,203290
3283,2,3,2,0,1,4,0,1,203291
3284,2,1,2,0,2,2,0,2,203292
3285,1,3,3,0,1,4,0,1,203293
3286,2,1,1,0,2,3,0,2,203294
3287,1,4,1,1,0,3,1,0,203295
3288,1,3,1,0,2,2,0,2,203296
3289,1,1,2,0,2,1,0,2,203297
3290,1,3,1,0,2,2,0,2,203298
3291,1,1,1,0,1,2,0,1,203299
3292,1,1,2,0,2,4,0,2,203300
3293,1,1,2,0,2,4,0,2,203301
3294,1,3,1,1,0,3,1,0,203302
3295,1,1,1,0,2,2,0,2,203303
3296,2,1,2,0,2,2,0,2,203304
3297,1,3,1,0,4,2,0,4,203305
3298,2,1,2,0,2,1,0,2,203306
3299,1,1,2,0,2,2,0,2,203307
3300,2,1,2,0,2,3,0,2,203308
3301,1,1,2,0,1,3,0,1,203309
3302,2,3,2,0,1,2,0,1,203310
3303,2,3,1,0,4,2,0,4,203311
3304,1,3,2,0,2,2,0,2,203312
3305,1,1,2,1,0,2,1,0,203313
3306,1,1,2,0,1,2,0,1,203314
3307,1,1,1,0,2,2,0,2,203315
3308,2,3,1,0,1,2,0,1,203316
3309,1,1,2,0,2,3,0,2,203317
3310,1,1,2,0,1,3,0,1,203318
3311,1,1,2,0,1,4,0,1,203319
3312,1,3,2,0,2,4,0,2,203320
3313,1,4,2,0,1,3,0,1,203321
3314,2,3,2,0,1,2,0,1,203322
3315,1,3,2,0,1,3,0,1,203323
3316,2,1,1,0,2,2,0,2,203324
3317,2,1,3,0,1,4,0,1,203325
3318,1,4,1,0,3,3,0,3,203326
3319,1,3,2,0,2,2,0,2,203327
3320,1,4,1,0,1,3,0,1,203328
3321,1,1,2,0,1,4,0,1,203329
3322,1,3,2,0,2,2,0,2,203330
3323,2,3,1,0,3,2,0,3,203331
3324,2,3,1,0,3,2,0,3,203332
3325,1,1,2,0,2,2,0,2,203333
3326,2,1,1,0,3,3,0,3,203334
3327,1,1,1,0,2,2,0,2,203335
3328,2,3,1,0,2,1,0,2,203336
3329,1,1,1,0,2,3,0,2,203337
3330,1,1,2,0,4,2,0,4,203338
3331,1,3,2,0,1,2,0,1,203339
3332,1,3,3,0,1,4,0,1,203340
3333,1,1,3,0,1,4,0,1,203341
3334,1,1,2,1,0,2,1,0,203342
3335,1,3,2,1,0,2,1,0,203343
3336,2,4,2,0,2,2,0,2,203344
3337,1,4,2,0,2,1,0,2,203345
3338,1,1,2,0,2,3,0,2,203346
3339,1,1,2,0,1,3,0,1,203347
3340,1,1,2,1,0,1,1,0,203348
3341,1,1,1,0,4,3,0,4,203349
3342,1,4,1,0,2,2,0,2,203350
3343,1,3,2,1,0,2,1,0,203351
3344,1,3,2,0,3,3,0,3,203352
3345,1,1,1,0,2,4,0,2,203353
3346,1,1,2,0,2,2,0,2,203354
3347,2,1,2,0,2,1,0,2,203355
3348,1,1,2,0,2,4,0,2,203356
3349,1,3,1,1,0,1,1,0,203357
3350,2,3,2,0,4,3,0,4,203358
3351,2,1,1,0,2,4,0,2,203359
3352,1,3,1,1,0,2,1,0,203360
3353,1,3,1,0,1,4,0,1,203361
3354,2,1,2,1,0,3,1,0,203362
3355,1,3,2,0,3,1,0,3,203363
3356,2,3,1,0,1,3,0,1,203364
3357,2,3,2,0,2,1,0,2,203365
3358,1,1,2,1,0,3,1,0,203366
3359,2,1,2,0,1,2,0,1,203367
3360,1,1,2,0,2,2,0,2,203368
3361,1,3,1,0,1,2,0,1,203369
3362,1,3,1,0,3,1,0,3,203370
3363,1,1,3,0,1,4,0,1,203371
3364,1,3,1,0,3,2,0,3,203372
3365,2,1,2,0,2,2,0,2,203373
3366,2,3,1,0,2,4,0,2,203374
3367,2,3,1,0,1,4,0,1,203375
3368,1,4,1,0,2,3,0,2,203376
3369,1,4,2,0,2,1,0,2,203377
3370,1,3,1,0,2,1,0,2,203378
3371,1,3,2,0,1,2,0,1,203379
3372,2,3,1,1,0,1,1,0,203380
3373,1,3,1,0,4,3,0,4,203381
3374,1,1,2,0,2,3,0,2,203382
3375,1,1,2,0,1,2,0,1,203383
3376,1,3,2,0,2,4,0,2,203384
3377,1,4,1,0,1,2,0,1,203385
3378,1,4,1,0,3,2,0,3,203386
3379,1,1,1,0,2,4,0,2,203387
3380,2,1,1,0,1,2,0,1,203388
3381,1,1,1,0,4,2,0,4,203389
3382,1,3,2,0,3,4,0,3,203390
3383,1,1,2,0,3,4,0,3,203391
3384,1,3,1,0,3,2,0,3,203392
3385,1,1,2,0,1,4,0,1,203393
3386,2,1,1,0,3,3,0,3,203394
3387,2,3,2,0,1,4,0,1,203395
3388,2,1,1,0,2,1,0,2,203396
3389,1,1,2,0,2,2,0,2,203397
3390,2,1,2,0,4,2,0,4,203398
3391,1,3,1,1,0,2,1,0,203399
3392,1,1,2,1,0,1,1,0,203400
3393,2,1,2,0,2,3,0,2,203401
3394,1,1,2,0,3,3,0,3,203402
3395,1,1,2,0,1,4,0,1,203403
3396,2,3,1,0,1,3,0,1,203404
3397,2,1,2,0,1,4,0,1,203405
3398,1,1,2,0,4,3,0,4,203406
3399,1,1,1,0,1,3,0,1,203407
3400,1,3,3,0,1,4,0,1,203408
3401,1,3,2,0,2,2,0,2,203409
3402,1,3,1,0,3,2,0,3,203410
3403,1,1,2,0,2,2,0,2,203411
3404,2,3,1,0,1,2,0,1,203412
3405,1,1,2,0,3,4,0,3,203413
3406,1,3,1,0,2,2,0,2,203414
3407,1,4,1,0,4,1,0,4,203415
3408,2,1,1,0,2,1,0,2,203416
3409,1,3,1,0,1,2,0,1,203417
3410,2,1,2,0,1,4,0,1,203418
3411,1,3,2,0,4,1,0,4,203419
3412,1,1,2,0,4,2,0,4,203420
3413,2,4,1,0,2,3,0,2,203421
3414,1,3,1,0,1,3,0,1,203422
3415,1,3,2,0,1,2,0,1,203423
3416,2,1,1,0,2,4,0,2,203424
3417,2,3,1,0,1,2,0,1,203425
3418,2,1,2,0,2,3,0,2,203426
3419,1,4,3,0,1,4,0,1,203427
3420,1,1,2,0,1,2,0,1,203428
3421,1,3,2,0,1,2,0,1,203429
3422,1,1,2,0,1,2,0,1,203430
3423,2,3,2,0,3,2,0,3,203431
3424,2,1,1,0,1,3,0,1,203432
3425,1,1,2,0,2,2,0,2,203433
3426,2,1,2,0,1,2,0,1,203434
3427,1,3,2,0,1,2,0,1,203435
3428,2,1,2,0,3,2,0,3,203436
3429,1,1,2,0,1,2,0,1,203437
3430,2,3,1,0,4,2,0,4,203438
3431,1,3,1,0,1,4,0,1,203439
3432,1,3,1,0,1,2,0,1,203440
3433,1,1,1,0,2,1,0,2,203441
3434,1,3,2,0,2,4,0,2,203442
3435,1,1,1,0,4,2,0,4,203443
3436,1,1,1,0,2,2,0,2,203444
3437,1,3,1,0,2,4,0,2,203445
3438,2,1,2,0,3,4,0,3,203446
3439,1,4,2,0,2,2,0,2,203447
3440,1,1,2,0,2,4,0,2,203448
3441,1,1,2,0,3,4,0,3,203449
3442,2,1,2,0,1,4,0,1,203450
3443,2,1,3,0,3,4,0,3,203451
3444,1,3,1,0,4,1,0,4,203452
3445,1,3,1,1,0,2,1,0,203453
3446,1,3,2,0,4,3,0,4,203454
3447,1,3,3,0,1,4,0,1,203455
3448,2,1,1,0,2,1,0,2,203456
3449,1,3,1,0,1,3,0,1,203457
3450,1,1,1,0,4,1,0,4,203458
3451,2,1,2,0,2,3,0,2,203459
3452,1,1,1,0,2,1,0,2,203460
3453,1,1,2,0,2,2,0,2,203461
3454,1,1,2,0,1,4,0,1,203462
3455,1,3,1,0,1,2,0,1,203463
3456,1,4,2,0,2,2,0,2,203464
3457,1,1,2,0,2,2,0,2,203465
3458,2,4,2,0,2,4,0,2,203466
3459,1,1,1,0,2,2,0,2,203467
3460,1,3,1,0,4,2,0,4,203468
3461,1,3,1,0,1,2,0,1,203469
3462,1,3,2,0,1,2,0,1,203470
3463,1,1,1,0,2,2,0,2,203471
3464,1,3,2,0,2,2,0,2,203472
3465,2,1,2,0,1,3,0,1,203473
3466,1,1,2,0,3,3,0,3,203474
3467,1,3,2,0,3,3,0,3,203475
3468,2,1,1,0,2,4,0,2,203476
3469,2,1,3,0,3,4,0,3,203477
3470,1,3,2,0,3,3,0,3,203478
3471,1,3,1,0,2,1,0,2,203479
3472,2,1,2,0,2,2,0,2,203480
3473,1,4,2,0,3,2,0,3,203481
3474,1,3,2,0,1,3,0,1,203482
3475,1,4,1,0,2,2,0,2,203483
3476,2,3,2,0,3,3,0,3,203484
3477,1,3,2,0,1,4,0,1,203485
3478,2,1,2,0,2,4,0,2,203486
3479,1,3,2,0,4,1,0,4,203487
3480,1,4,2,0,1,2,0,1,203488
3481,1,3,2,0,2,3,0,2,203489
3482,1,1,2,0,2,4,0,2,203490
3483,2,3,2,0,1,2,0,1,203491
3484,1,1,2,0,1,4,0,1,203492
3485,1,1,2,0,1,2,0,1,203493
3486,2,3,1,0,2,4,0,2,203494
3487,2,3,1,0,1,2,0,1,203495
3488,2,4,2,0,2,3,0,2,203496
3489,1,1,2,0,1,2,0,1,203497
3490,1,1,2,0,3,3,0,3,203498
3491,2,3,2,0,4,3,0,4,203499
3492,2,4,2,0,2,2,0,2,203500
3493,2,4,3,0,1,4,0,1,203501
3494,1,3,1,0,1,4,0,1,203502
3495,1,1,2,0,2,2,0,2,203503
3496,2,3,2,0,2,4,0,2,203504
3497,2,1,1,0,2,2,0,2,203505
3498,2,3,2,0,3,1,0,3,203506
3499,1,1,2,0,1,3,0,1,203507
3500,1,1,2,0,2,3,0,2,203508
3501,1,1,2,0,1,2,0,1,203509
3502,1,3,1,0,2,2,0,2,203510
3503,1,3,1,0,1,2,0,1,203511
3504,2,3,2,0,2,1,0,2,203512
3505,1,1,2,0,2,3,0,2,203513
3506,2,1,2,0,1,4,0,1,203514
3507,1,3,1,0,1,2,0,1,203515
3508,2,1,1,0,2,2,0,2,203516
3509,1,1,2,0,1,2,0,1,203517
3510,1,1,2,0,1,4,0,1,203518
3511,1,3,2,0,3,1,0,3,203519
3512,2,3,1,0,4,3,0,4,203520
3513,1,4,2,0,2,1,0,2,203521
3514,1,1,2,0,4,2,0,4,203522
3515,1,1,3,0,3,4,0,3,203523
3516,1,1,1,0,4,2,0,4,203524
3517,1,1,3,0,3,4,0,3,203525
3518,1,1,2,0,1,1,0,1,203526
3519,1,1,2,0,2,1,0,2,203527
3520,1,4,2,0,3,2,0,3,203528
3521,2,1,1,0,2,4,0,2,203529
3522,2,3,2,0,4,1,0,4,203530
3523,1,4,2,0,2,3,0,2,203531
3524,1,3,2,0,2,3,0,2,203532
3525,1,3,2,0,1,3,0,1,203533
3526,1,1,1,0,1,3,0,1,203534
3527,1,1,2,0,1,4,0,1,203535
3528,1,4,2,0,2,3,0,2,203536
3529,2,1,2,0,3,3,0,3,203537
3530,1,3,2,0,1,3,0,1,203538
3531,1,1,2,0,1,3,0,1,203539
3532,1,3,2,0,4,1,0,4,203540
3533,1,4,2,0,2,3,0,2,203541
3534,2,1,2,0,1,3,0,1,203542
3535,1,4,2,0,3,3,0,3,203543
3536,1,1,1,0,2,3,0,2,203544
3537,1,1,1,0,1,3,0,1,203545
3538,1,1,2,0,2,4,0,2,203546
3539,1,1,1,0,1,3,0,1,203547
3540,1,1,2,0,2,3,0,2,203548
3541,1,1,2,0,1,3,0,1,203549
3542,1,1,2,0,1,3,0,1,203550
3543,2,1,2,0,1,3,0,1,203551
3544,1,3,2,0,2,1,0,2,203552
3545,1,4,2,0,3,3,0,3,203553
3546,1,1,1,0,2,3,0,2,203554
3547,1,4,1,0,3,3,0,3,203555
3548,1,3,2,0,1,3,0,1,203556
3549,2,4,2,0,1,3,0,1,203557
3550,1,1,1,0,2,3,0,2,203558
3551,1,3,2,0,2,4,0,2,203559
3552,1,3,2,1,0,3,1,0,203560
3553,1,1,2,0,1,3,0,1,203561
3554,1,1,1,0,2,3,0,2,203562
3555,1,1,2,0,1,3,0,1,203563
3556,1,1,1,0,1,4,0,1,203564
3557,1,1,3,0,1,4,0,1,203565
3558,1,3,2,0,2,4,0,2,203566
3559,1,3,3,0,1,4,0,1,203567
3560,1,3,2,0,3,3,0,3,203568
3561,2,1,2,0,1,3,0,1,203569
3562,1,3,2,1,0,3,1,0,203570
3563,1,4,2,0,2,3,0,2,203571
3564,2,1,2,0,1,3,0,1,203572
3565,1,1,2,1,0,1,1,0,203573
3566,1,1,2,0,1,3,0,1,203574
3567,2,4,2,0,1,3,0,1,203575
3568,1,1,1,0,1,3,0,1,203576
3569,1,4,2,0,2,3,0,2,203577
3570,1,1,2,0,2,3,0,2,203578
3571,1,1,2,0,4,1,0,4,203579
3572,1,3,2,0,2,3,0,2,203580
3573,2,1,1,0,2,3,0,2,203581
3574,2,3,2,0,4,3,0,4,203582
3575,1,1,1,0,2,3,0,2,203583
3576,1,3,1,1,0,3,1,0,203584
3577,1,3,2,0,2,3,0,2,203585
3578,1,3,3,0,1,4,0,1,203586
3579,2,3,2,0,1,3,0,1,203587
3580,2,1,2,0,1,4,0,1,203588
3581,1,1,1,0,1,3,0,1,203589
3582,2,1,2,0,1,3,0,1,203590
3583,1,1,1,0,2,3,0,2,203591
3584,1,3,2,0,1,3,0,1,203592
3585,1,1,2,0,2,3,0,2,203593
3586,1,1,2,0,1,3,0,1,203594
3587,1,3,1,0,1,3,0,1,203595
3588,1,3,2,0,2,4,0,2,203596
3589,2,3,1,0,2,1,0,2,203597
3590,1,1,1,1,0,3,1,0,203598
3591,1,3,2,0,1,3,0,1,203599
3592,1,1,1,0,3,3,0,3,203600
3593,2,1,1,0,1,3,0,1,203601
3594,1,1,2,0,1,3,0,1,203602
3595,2,3,3,0,1,4,0,1,203603
3596,1,1,1,0,1,3,0,1,203604
3597,1,3,1,0,3,3,0,3,203605
3598,1,3,2,0,3,3,0,3,203606
3599,1,3,1,0,2,3,0,2,203607
3600,1,1,3,0,3,4,0,3,203608
3601,2,1,2,0,1,3,0,1,203609
3602,2,3,2,0,4,3,0,4,203610
3603,1,3,2,0,1,3,0,1,203611
3604,2,4,1,0,2,4,0,2,203612
3605,1,3,1,0,2,3,0,2,203613
3606,2,3,2,0,2,1,0,2,203614
3607,1,1,2,0,2,1,0,2,203615
3608,1,3,2,0,1,4,0,1,203616
3609,1,1,1,0,3,3,0,3,203617
3610,2,1,2,0,1,3,0,1,203618
3611,1,3,2,0,1,3,0,1,203619
3612,1,1,1,0,4,3,0,4,203620
3613,1,1,1,0,3,3,0,3,203621
3614,1,3,1,0,2,4,0,2,203622
3615,1,1,1,0,1,3,0,1,203623
3616,1,1,2,0,2,1,0,2,203624
3617,1,1,1,0,4,3,0,4,203625
3618,2,3,1,0,1,3,0,1,203626
3619,1,1,2,0,1,3,0,1,203627
3620,1,3,1,0,4,3,0,4,203628
3621,1,1,2,0,4,3,0,4,203629
3622,2,1,2,0,1,4,0,1,203630
3623,2,1,2,0,1,3,0,1,203631
3624,1,3,2,0,1,3,0,1,203632
3625,1,3,2,0,1,3,0,1,203633
3626,1,3,2,0,1,3,0,1,203634
3627,1,1,1,0,1,3,0,1,203635
3628,1,3,1,0,2,3,0,2,203636
3629,2,3,1,0,2,1,0,2,203637
3630,1,1,1,0,4,3,0,4,203638
3631,1,1,2,0,4,1,0,4,203639
3632,1,1,2,0,3,4,0,3,203640
3633,1,1,2,0,2,4,0,2,203641
3634,2,1,1,0,1,3,0,1,203642
3635,1,1,2,0,1,3,0,1,203643
3636,1,1,1,0,2,3,0,2,203644
3637,1,3,2,0,2,4,0,2,203645
3638,1,3,1,0,2,3,0,2,203646
3639,1,3,2,0,3,3,0,3,203647
3640,2,3,1,0,2,3,0,2,203648
3641,1,1,2,0,2,1,0,2,203649
3642,2,3,2,0,2,1,0,2,203650
3643,1,4,2,0,2,3,0,2,203651
3644,1,3,2,0,1,3,0,1,203652
3645,1,3,2,0,3,3,0,3,203653
3646,1,3,2,0,2,3,0,2,203654
3647,2,3,2,0,1,3,0,1,203655
3648,1,1,1,0,2,3,0,2,203656
3649,1,1,2,0,2,3,0,2,203657
3650,1,1,1,0,3,3,0,3,203658
3651,2,3,2,0,2,4,0,2,203659
3652,1,3,2,0,1,3,0,1,203660
3653,1,3,2,0,2,3,0,2,203661
3654,1,3,2,0,3,4,0,3,203662
3655,1,3,1,0,2,3,0,2,203663
3656,1,1,1,0,1,4,0,1,203664
3657,2,1,2,0,3,3,0,3,203665
3658,1,1,2,0,2,3,0,2,203666
3659,2,1,2,0,4,3,0,4,203667
3660,1,3,2,0,2,3,0,2,203668
3661,1,4,1,0,4,1,0,4,203669
3662,2,1,2,0,2,3,0,2,203670
3663,1,1,2,0,2,3,0,2,203671
3664,2,1,2,0,1,3,0,1,203672
3665,1,1,1,0,1,3,0,1,203673
3666,1,3,2,0,2,3,0,2,203674
3667,1,1,2,0,1,4,0,1,203675
3668,1,1,2,0,1,3,0,1,203676
3669,1,1,2,0,2,3,0,2,203677
3670,2,3,2,0,1,3,0,1,203678
3671,1,1,2,0,3,3,0,3,203679
3672,1,3,2,0,1,3,0,1,203680
3673,1,1,2,0,1,4,0,1,203681
3674,1,3,1,0,2,4,0,2,203682
3675,2,4,3,0,1,4,0,1,203683
3676,2,1,2,0,1,3,0,1,203684
3677,1,1,2,0,3,3,0,3,203685
3678,1,3,2,1,0,1,1,0,203686
3679,1,1,1,0,3,3,0,3,203687
3680,2,4,3,0,2,4,0,2,203688
3681,2,3,2,0,2,3,0,2,203689
3682,2,1,1,0,2,3,0,2,203690
3683,1,4,2,0,1,3,0,1,203691
3684,1,3,1,0,2,4,0,2,203692
3685,1,3,1,0,2,4,0,2,203693
3686,2,1,2,0,1,4,0,1,203694
3687,1,3,2,0,3,3,0,3,203695
3688,1,3,2,0,2,3,0,2,203696
3689,2,3,3,0,1,4,0,1,203697
3690,1,3,1,0,1,4,0,1,203698
3691,1,1,3,0,3,4,0,3,203699
3692,2,3,1,0,2,3,0,2,203700
3693,1,3,2,0,3,3,0,3,203701
3694,1,4,1,0,2,3,0,2,203702
3695,1,1,2,0,1,3,0,1,203703
3696,2,4,2,0,2,4,0,2,203704
3697,1,3,2,0,1,3,0,1,203705
3698,2,4,2,0,2,3,0,2,203706
3699,1,3,2,0,2,3,0,2,203707
3700,1,3,2,1,0,3,1,0,203708
3701,2,4,2,0,1,3,0,1,203709
3702,1,1,2,0,2,3,0,2,203710
3703,2,1,2,0,1,3,0,1,203711
3704,2,3,1,0,4,3,0,4,203712
3705,1,1,2,0,2,4,0,2,203713
3706,1,1,3,0,1,4,0,1,203714
3707,1,3,2,0,2,4,0,2,203715
3708,1,1,1,0,2,3,0,2,203716
3709,1,3,1,0,2,3,0,2,203717
3710,1,3,1,0,1,3,0,1,203718
3711,1,4,1,0,3,3,0,3,203719
3712,1,3,2,0,1,3,0,1,203720
3713,1,3,2,1,0,3,1,0,203721
3714,1,1,2,0,3,3,0,3,203722
3715,2,3,2,0,2,3,0,2,203723
3716,1,1,2,0,1,3,0,1,203724
3717,1,1,2,0,1,4,0,1,203725
3718,1,1,2,0,2,3,0,2,203726
3719,1,1,2,0,2,3,0,2,203727
3720,1,3,2,0,3,1,0,3,203728
3721,2,1,2,0,1,4,0,1,203729
3722,1,1,1,0,2,3,0,2,203730
3723,1,3,2,0,1,3,0,1,203731
3724,2,3,2,0,1,3,0,1,203732
3725,2,1,2,0,2,3,0,2,203733
3726,2,1,2,0,1,3,0,1,203734
3727,1,3,2,0,1,4,0,1,203735
3728,2,1,2,0,1,3,0,1,203736
3729,2,1,2,0,2,1,0,2,203737
3730,1,1,2,0,1,4,0,1,203738
3731,1,3,1,0,3,3,0,3,203739
3732,1,3,3,0,3,4,0,3,203740
3733,1,3,1,0,2,3,0,2,203741
3734,1,3,1,0,1,3,0,1,203742
3735,1,1,1,0,1,3,0,1,203743
3736,1,4,2,0,1,3,0,1,203744
3737,2,3,2,0,4,3,0,4,203745
3738,1,3,2,0,2,3,0,2,203746
3739,1,1,1,0,3,3,0,3,203747
3740,1,1,1,0,1,3,0,1,203748
3741,1,3,1,0,1,3,0,1,203749
3742,2,3,1,0,3,3,0,3,203750
3743,1,3,1,0,2,3,0,2,203751
3744,1,3,1,0,1,3,0,1,203752
3745,1,3,2,0,1,4,0,1,203753
3746,2,1,2,0,4,3,0,4,203754
3747,2,3,1,0,2,1,0,2,203755
3748,1,1,2,0,2,3,0,2,203756
3749,1,1,2,0,2,3,0,2,203757
3750,2,1,1,0,1,3,0,1,203758
3751,1,1,1,0,1,3,0,1,203759
3752,2,1,2,0,1,3,0,1,203760
3753,2,1,1,0,2,1,0,2,203761
3754,2,3,2,0,2,3,0,2,203762
3755,2,3,2,0,1,4,0,1,203763
3756,2,4,2,0,2,3,0,2,203764
3757,1,1,1,0,2,1,0,2,203765
3758,1,1,2,0,3,3,0,3,203766
3759,2,1,2,0,2,3,0,2,203767
3760,1,1,2,0,1,3,0,1,203768
3761,1,1,2,0,2,4,0,2,203769
3762,1,3,2,0,1,1,0,1,203770
3763,1,4,1,0,4,3,0,4,203771
3764,1,3,1,0,1,3,0,1,203772
3765,1,3,2,0,2,3,0,2,203773
3766,1,3,1,1,0,3,1,0,203774
3767,1,1,2,1,0,3,1,0,203775
3768,2,1,2,0,2,1,0,2,203776
3769,1,1,1,0,3,3,0,3,203777
3770,2,1,1,0,2,3,0,2,203778
3771,1,1,2,0,1,3,0,1,203779
3772,1,4,2,0,2,3,0,2,203780
3773,1,3,1,0,2,3,0,2,203781
3774,1,3,2,0,2,1,0,2,203782
3775,1,1,2,0,2,1,0,2,203783
3776,1,4,1,0,1,3,0,1,203784
3777,1,1,2,0,1,3,0,1,203785
3778,1,1,2,0,3,3,0,3,203786
3779,1,1,2,0,2,1,0,2,203787
3780,1,3,2,0,1,3,0,1,203788
3781,1,1,1,0,1,3,0,1,203789
3782,1,1,1,0,1,3,0,1,203790
3783,2,1,2,0,1,4,0,1,203791
3784,1,1,2,0,4,3,0,4,203792
3785,1,1,1,0,2,3,0,2,203793
3786,1,3,3,0,1,4,0,1,203794
3787,2,3,1,0,4,3,0,4,203795
3788,1,1,2,0,1,3,0,1,203796
3789,2,4,2,0,2,3,0,2,203797
3790,1,1,2,0,2,1,0,2,203798
3791,1,3,2,0,1,3,0,1,203799
3792,1,3,1,0,1,3,0,1,203800
3793,1,3,2,0,3,3,0,3,203801
3794,1,3,1,0,1,3,0,1,203802
3795,1,3,1,0,1,3,0,1,203803
3796,1,3,1,0,2,3,0,2,203804
3797,2,1,2,0,2,3,0,2,203805
3798,2,3,2,0,1,4,0,1,203806
3799,1,3,2,0,1,4,0,1,203807
3800,2,1,2,0,1,3,0,1,203808
3801,2,4,2,0,2,1,0,2,203809
3802,2,1,1,0,1,3,0,1,203810
3803,1,4,2,0,2,3,0,2,203811
3804,2,1,2,0,1,3,0,1,203812
3805,1,3,3,0,1,4,0,1,203813
3806,2,4,2,0,1,3,0,1,203814
3807,1,3,1,0,1,3,0,1,203815
3808,1,3,2,0,1,3,0,1,203816
3809,2,3,1,0,1,3,0,1,203817
3810,1,1,1,0,4,3,0,4,203818
3811,2,1,1,0,2,1,0,2,203819
3812,1,1,2,0,2,3,0,2,203820
3813,2,1,2,1,0,3,1,0,203821
3814,1,3,2,0,1,3,0,1,203822
3815,2,1,1,0,2,3,0,2,203823
3816,1,3,2,0,1,3,0,1,203824
3817,2,3,2,0,2,1,0,2,203825
3818,2,3,2,0,2,3,0,2,203826
3819,2,1,2,0,2,3,0,2,203827
3820,1,3,2,0,3,4,0,3,203828
3821,1,3,2,0,3,3,0,3,203829
3822,1,3,2,0,2,4,0,2,203830
3823,1,1,2,0,1,3,0,1,203831
3824,2,3,1,0,1,3,0,1,203832
3825,2,1,2,0,1,3,0,1,203833
3826,1,4,2,0,2,3,0,2,203834
3827,1,1,2,0,2,4,0,2,203835
3828,1,1,1,0,1,3,0,1,203836
3829,1,3,2,0,1,4,0,1,203837
3830,1,1,2,0,1,4,0,1,203838
3831,2,3,2,0,1,3,0,1,203839
3832,1,1,2,0,3,1,0,3,203840
3833,1,1,1,0,1,3,0,1,203841
3834,2,1,2,0,1,3,0,1,203842
3835,1,1,2,0,3,3,0,3,203843
3836,2,1,2,0,2,3,0,2,203844
3837,1,1,2,1,0,3,1,0,203845
3838,1,3,1,0,2,3,0,2,203846
3839,1,3,2,0,4,1,0,4,203847
