,col_0,col_1,col_2,col_3,col_4,col_5,col_6,col_7,CustomerID
3213,0,1,0,0,2,1,1,1,203220
3214,0,1,0,0,2,0,1,2,203221
3215,1,1,0,0,0,1,1,2,203222
3216,0,1,0,0,2,2,0,1,203223
3217,0,1,0,1,1,1,1,1,203224
3218,0,0,0,0,2,3,0,1,203225
3219,1,1,0,0,0,2,1,1,203226
3220,0,0,0,0,3,1,0,2,203227
3221,0,1,0,1,0,1,0,3,203228
3222,0,0,0,1,1,2,0,2,203229
3223,0,2,0,0,2,2,0,0,203230
3224,0,2,0,1,0,2,0,1,203231
3225,1,1,0,0,0,0,2,2,203232
3226,0,0,0,1,0,3,0,2,203233
3227,0,1,0,1,0,2,0,2,203234
3228,0,0,0,1,1,1,1,2,203235
3229,1,1,0,0,0,1,2,1,203236
3230,0,1,0,0,2,2,0,1,203237
3231,1,2,0,0,0,1,2,0,203238
3232,1,1,0,0,0,1,1,2,203239
3233,0,0,0,0,3,2,0,1,203240
3234,0,0,0,0,2,3,0,1,203241
3235,0,0,0,0,2,2,1,1,203242
3236,0,0,1,0,1,3,0,1,203243
3237,0,1,0,0,2,3,0,0,203244
3238,1,2,0,0,0,1,2,0,203245
3239,1,2,0,0,0,1,1,1,203246
3240,0,2,0,0,2,2,0,0,203247
3241,0,1,1,0,1,2,1,0,203248
3242,1,2,0,0,0,1,1,1,203249
3243,0,1,0,1,0,1,1,2,203250
3244,0,0,0,1,0,3,0,2,203251
3245,0,1,0,0,2,1,0,2,203252
3246,0,0,0,1,0,2,0,3,203253
3247,0,0,1,0,1,3,0,1,203254
3248,0,0,0,1,0,2,1,2,203255
3249,0,2,0,1,0,1,0,2,203256
3250,0,2,1,0,1,2,0,0,203257
3251,0,0,0,0,0,3,2,1,203258
3252,0,0,0,0,3,0,1,2,203259
3253,1,2,0,0,0,1,2,0,203261
3254,0,2,0,0,2,2,0,0,203262
3255,0,1,0,0,2,2,0,1,203263
3256,1,1,0,0,0,3,1,0,203264
3257,0,0,1,0,2,2,0,1,203265
3258,1,2,0,0,0,1,2,0,203266
3259,0,2,0,0,2,1,0,1,203267
3260,1,0,0,0,0,2,2,1,203268
3261,1,0,0,0,0,3,1,1,203269
3262,0,1,0,0,2,2,0,1,203270
3263,0,2,0,0,2,2,0,0,203271
3264,0,1,0,0,2,2,1,0,203272
3265,1,0,1,0,0,1,2,1,203273
3266,0,1,0,0,2,2,0,1,203274
3267,0,1,0,0,2,3,0,0,203275
3268,1,0,0,0,0,2,1,2,203276
3269,0,1,0,0,2,2,0,1,203277
3270,1,1,0,0,0,1,1,2,203278
3271,0,0,0,0,3,1,1,1,203279
3272,0,1,0,1,0,1,0,3,203280
3273,0,1,0,1,0,1,1,2,203281
3274,0,2,1,0,1,1,1,0,203282
3275,1,0,0,0,0,2,2,1,203283
3276,0,0,0,0,2,3,0,1,203284
3277,0,0,0,0,2,2,1,1,203285
3278,0,1,0,0,2,1,0,2,203286
3279,0,0,0,0,2,3,0,1,203287
3280,1,0,0,0,0,3,1,1,203288
3281,1,1,0,0,0,2,1,1,203289
3282,0,1,0,1,0,2,0,2,203290
3283,1,1,0,0,0,2,2,0,203291
3284,0,2,0,0,2,2,0,0,203292
3285,1,0,1,0,0,1,2,1,203293
3286,0,2,0,0,2,1,0,1,203294
3287,0,0,0,0,1,2,1,2,203295
3288,0,0,0,0,2,2,0,2,203296
3289,0,1,0,0,2,1,1,1,203297
3290,0,0,0,0,2,2,0,2,203298
3291,1,1,0,0,0,1,1,2,203299
3292,0,1,0,0,2,1,1,1,203300
3293,0,1,0,0,2,1,1,1,203301
3294,0,0,0,0,0,3,1,2,203302
3295,0,1,0,0,2,1,0,2,203303
3296,0,2,0,0,2,2,0,0,203304
3297,0,0,1,0,1,2,0,2,203305
3298,0,2,0,0,2,1,1,0,203306
3299,0,1,0,0,2,2,0,1,203307
3300,0,2,0,0,2,2,0,0,203308
3301,1,1,0,0,0,2,1,1,203309
3302,1,1,0,0,0,3,1,0,203310
3303,0,1,1,0,1,2,0,1,203311
3304,0,0,0,0,2,3,0,1,203312
3305,0,1,0,0,0,3,1,1,203313
3306,1,1,0,0,0,2,1,1,203314
3307,0,1,0,0,2,1,0,2,203315
3308,1,1,0,0,0,2,1,1,203316
3309,0,1,0,0,2,2,0,1,203317
3310,1,1,0,0,0,2,1,1,203318
3311,1,1,0,0,0,1,2,1,203319
3312,0,0,0,0,2,2,1,1,203320
3313,1,0,0,0,1,2,1,1,203321
3314,1,1,0,0,0,3,1,0,203322
3315,1,0,0,0,0,3,1,1,203323
3316,0,2,0,0,2,1,0,1,203324
3317,1,2,1,0,0,0,2,0,203325
3318,0,0,0,1,1,1,0,3,203326
3319,0,0,0,0,2,3,0,1,203327
3320,1,0,0,0,1,1,1,2,203328
3321,1,1,0,0,0,1,2,1,203329
3322,0,0,0,0,2,3,0,1,203330
3323,0,1,0,1,0,2,0,2,203331
3324,0,1,0,1,0,2,0,2,203332
3325,0,1,0,0,2,2,0,1,203333
3326,0,2,0,1,0,1,0,2,203334
3327,0,1,0,0,2,1,0,2,203335
3328,0,1,0,0,2,1,1,1,203336
3329,0,1,0,0,2,1,0,2,203337
3330,0,1,1,0,1,2,0,1,203338
3331,1,0,0,0,0,3,1,1,203339
3332,1,0,1,0,0,1,2,1,203340
3333,1,1,1,0,0,0,2,1,203341
3334,0,1,0,0,0,3,1,1,203342
3335,0,0,0,0,0,4,1,1,203343
3336,0,1,0,0,3,2,0,0,203344
3337,0,0,0,0,3,1,1,1,203345
3338,0,1,0,0,2,2,0,1,203346
3339,1,1,0,0,0,2,1,1,203347
3340,0,1,0,0,0,2,2,1,203348
3341,0,1,1,0,1,1,0,2,203349
3342,0,0,0,0,3,1,0,2,203350
3343,0,0,0,0,0,4,1,1,203351
3344,0,0,0,1,0,3,0,2,203352
3345,0,1,0,0,2,0,1,2,203353
3346,0,1,0,0,2,2,0,1,203354
3347,0,2,0,0,2,1,1,0,203355
3348,0,1,0,0,2,1,1,1,203356
3349,0,0,0,0,0,2,2,2,203357
3350,0,1,1,0,1,3,0,0,203358
3351,0,2,0,0,2,0,1,1,203359
3352,0,0,0,0,0,3,1,2,203360
3353,1,0,0,0,0,1,2,2,203361
3354,0,2,0,0,0,3,1,0,203362
3355,0,0,0,1,0,2,1,2,203363
3356,1,1,0,0,0,2,1,1,203364
3357,0,1,0,0,2,2,1,0,203365
3358,0,1,0,0,0,3,1,1,203366
3359,1,2,0,0,0,2,1,0,203367
3360,0,1,0,0,2,2,0,1,203368
3361,1,0,0,0,0,2,1,2,203369
3362,0,0,0,1,0,1,1,3,203370
3363,1,1,1,0,0,0,2,1,203371
3364,0,0,0,1,0,2,0,3,203372
3365,0,2,0,0,2,2,0,0,203373
3366,0,1,0,0,2,1,1,1,203374
3367,1,1,0,0,0,1,2,1,203375
3368,0,0,0,0,3,1,0,2,203376
3369,0,0,0,0,3,1,1,1,203377
3370,0,0,0,0,2,1,1,2,203378
3371,1,0,0,0,0,3,1,1,203379
3372,0,1,0,0,0,2,2,1,203380
3373,0,0,1,0,1,2,0,2,203381
3374,0,1,0,0,2,2,0,1,203382
3375,1,1,0,0,0,2,1,1,203383
3376,0,0,0,0,2,2,1,1,203384
3377,1,0,0,0,1,1,1,2,203385
3378,0,0,0,1,1,1,0,3,203386
3379,0,1,0,0,2,0,1,2,203387
3380,1,2,0,0,0,1,1,1,203388
3381,0,1,1,0,1,1,0,2,203389
3382,0,0,0,1,0,2,1,2,203390
3383,0,1,0,1,0,1,1,2,203391
3384,0,0,0,1,0,2,0,3,203392
3385,1,1,0,0,0,1,2,1,203393
3386,0,2,0,1,0,1,0,2,203394
3387,1,1,0,0,0,2,2,0,203395
3388,0,2,0,0,2,0,1,1,203396
3389,0,1,0,0,2,2,0,1,203397
3390,0,2,1,0,1,2,0,0,203398
3391,0,0,0,0,0,3,1,2,203399
3392,0,1,0,0,0,2,2,1,203400
3393,0,2,0,0,2,2,0,0,203401
3394,0,1,0,1,0,2,0,2,203402
3395,1,1,0,0,0,1,2,1,203403
3396,1,1,0,0,0,2,1,1,203404
3397,1,2,0,0,0,1,2,0,203405
3398,0,1,1,0,1,2,0,1,203406
3399,1,1,0,0,0,1,1,2,203407
3400,1,0,1,0,0,1,2,1,203408
3401,0,0,0,0,2,3,0,1,203409
3402,0,0,0,1,0,2,0,3,203410
3403,0,1,0,0,2,2,0,1,203411
3404,1,1,0,0,0,2,1,1,203412
3405,0,1,0,1,0,1,1,2,203413
3406,0,0,0,0,2,2,0,2,203414
3407,0,0,1,0,2,0,1,2,203415
3408,0,2,0,0,2,0,1,1,203416
3409,1,0,0,0,0,2,1,2,203417
3410,1,2,0,0,0,1,2,0,203418
3411,0,0,1,0,1,2,1,1,203419
3412,0,1,1,0,1,2,0,1,203420
3413,0,1,0,0,3,1,0,1,203421
3414,1,0,0,0,0,2,1,2,203422
3415,1,0,0,0,0,3,1,1,203423
3416,0,2,0,0,2,0,1,1,203424
3417,1,1,0,0,0,2,1,1,203425
3418,0,2,0,0,2,2,0,0,203426
3419,1,0,1,0,1,0,2,1,203427
3420,1,1,0,0,0,2,1,1,203428
3421,1,0,0,0,0,3,1,1,203429
3422,1,1,0,0,0,2,1,1,203430
3423,0,1,0,1,0,3,0,1,203431
3424,1,2,0,0,0,1,1,1,203432
3425,0,1,0,0,2,2,0,1,203433
3426,1,2,0,0,0,2,1,0,203434
3427,1,0,0,0,0,3,1,1,203435
3428,0,2,0,1,0,2,0,1,203436
3429,1,1,0,0,0,2,1,1,203437
3430,0,1,1,0,1,2,0,1,203438
3431,1,0,0,0,0,1,2,2,203439
3432,1,0,0,0,0,2,1,2,203440
3433,0,1,0,0,2,0,1,2,203441
3434,0,0,0,0,2,2,1,1,203442
3435,0,1,1,0,1,1,0,2,203443
3436,0,1,0,0,2,1,0,2,203444
3437,0,0,0,0,2,1,1,2,203445
3438,0,2,0,1,0,1,1,1,203446
3439,0,0,0,0,3,2,0,1,203447
3440,0,1,0,0,2,1,1,1,203448
3441,0,1,0,1,0,1,1,2,203449
3442,1,2,0,0,0,1,2,0,203450
3443,0,2,1,1,0,0,1,1,203451
3444,0,0,1,0,1,1,1,2,203452
3445,0,0,0,0,0,3,1,2,203453
3446,0,0,1,0,1,3,0,1,203454
3447,1,0,1,0,0,1,2,1,203455
3448,0,2,0,0,2,0,1,1,203456
3449,1,0,0,0,0,2,1,2,203457
3450,0,1,1,0,1,0,1,2,203458
3451,0,2,0,0,2,2,0,0,203459
3452,0,1,0,0,2,0,1,2,203460
3453,0,1,0,0,2,2,0,1,203461
3454,1,1,0,0,0,1,2,1,203462
3455,1,0,0,0,0,2,1,2,203463
3456,0,0,0,0,3,2,0,1,203464
3457,0,1,0,0,2,2,0,1,203465
3458,0,1,0,0,3,1,1,0,203466
3459,0,1,0,0,2,1,0,2,203467
3460,0,0,1,0,1,2,0,2,203468
3461,1,0,0,0,0,2,1,2,203469
3462,1,0,0,0,0,3,1,1,203470
3463,0,1,0,0,2,1,0,2,203471
3464,0,0,0,0,2,3,0,1,203472
3465,1,2,0,0,0,2,1,0,203473
3466,0,1,0,1,0,2,0,2,203474
3467,0,0,0,1,0,3,0,2,203475
3468,0,2,0,0,2,0,1,1,203476
3469,0,2,1,1,0,0,1,1,203477
3470,0,0,0,1,0,3,0,2,203478
3471,0,0,0,0,2,1,1,2,203479
3472,0,2,0,0,2,2,0,0,203480
3473,0,0,0,1,1,2,0,2,203481
3474,1,0,0,0,0,3,1,1,203482
3475,0,0,0,0,3,1,0,2,203483
3476,0,1,0,1,0,3,0,1,203484
3477,1,0,0,0,0,2,2,1,203485
3478,0,2,0,0,2,1,1,0,203486
3479,0,0,1,0,1,2,1,1,203487
3480,1,0,0,0,1,2,1,1,203488
3481,0,0,0,0,2,3,0,1,203489
3482,0,1,0,0,2,1,1,1,203490
3483,1,1,0,0,0,3,1,0,203491
3484,1,1,0,0,0,1,2,1,203492
3485,1,1,0,0,0,2,1,1,203493
3486,0,1,0,0,2,1,1,1,203494
3487,1,1,0,0,0,2,1,1,203495
3488,0,1,0,0,3,2,0,0,203496
3489,1,1,0,0,0,2,1,1,203497
3490,0,1,0,1,0,2,0,2,203498
3491,0,1,1,0,1,3,0,0,203499
3492,0,1,0,0,3,2,0,0,203500
3493,1,1,1,0,1,0,2,0,203501
3494,1,0,0,0,0,1,2,2,203502
3495,0,1,0,0,2,2,0,1,203503
3496,0,1,0,0,2,2,1,0,203504
3497,0,2,0,0,2,1,0,1,203505
3498,0,1,0,1,0,2,1,1,203506
3499,1,1,0,0,0,2,1,1,203507
3500,0,1,0,0,2,2,0,1,203508
3501,1,1,0,0,0,2,1,1,203509
3502,0,0,0,0,2,2,0,2,203510
3503,1,0,0,0,0,2,1,2,203511
3504,0,1,0,0,2,2,1,0,203512
3505,0,1,0,0,2,2,0,1,203513
3506,1,2,0,0,0,1,2,0,203514
3507,1,0,0,0,0,2,1,2,203515
3508,0,2,0,0,2,1,0,1,203516
3509,1,1,0,0,0,2,1,1,203517
3510,1,1,0,0,0,1,2,1,203518
3511,0,0,0,1,0,2,1,2,203519
3512,0,1,1,0,1,2,0,1,203520
3513,0,0,0,0,3,1,1,1,203521
3514,0,1,1,0,1,2,0,1,203522
3515,0,1,1,1,0,0,1,2,203523
3516,0,1,1,0,1,1,0,2,203524
3517,0,1,1,1,0,0,1,2,203525
3518,1,1,0,0,0,1,2,1,203526
3519,0,1,0,0,2,1,1,1,203527
3520,0,0,0,1,1,2,0,2,203528
3521,0,2,0,0,2,0,1,1,203529
3522,0,1,1,0,1,2,1,0,203530
3523,0,0,0,0,3,2,0,1,203531
3524,0,0,0,0,2,3,0,1,203532
3525,1,0,0,0,0,3,1,1,203533
3526,1,1,0,0,0,1,1,2,203534
3527,1,1,0,0,0,1,2,1,203535
3528,0,0,0,0,3,2,0,1,203536
3529,0,2,0,1,0,2,0,1,203537
3530,1,0,0,0,0,3,1,1,203538
3531,1,1,0,0,0,2,1,1,203539
3532,0,0,1,0,1,2,1,1,203540
3533,0,0,0,0,3,2,0,1,203541
3534,1,2,0,0,0,2,1,0,203542
3535,0,0,0,1,1,2,0,2,203543
3536,0,1,0,0,2,1,0,2,203544
3537,1,1,0,0,0,1,1,2,203545
3538,0,1,0,0,2,1,1,1,203546
3539,1,1,0,0,0,1,1,2,203547
3540,0,1,0,0,2,2,0,1,203548
3541,1,1,0,0,0,2,1,1,203549
3542,1,1,0,0,0,2,1,1,203550
3543,1,2,0,0,0,2,1,0,203551
3544,0,0,0,0,2,2,1,1,203552
3545,0,0,0,1,1,2,0,2,203553
3546,0,1,0,0,2,1,0,2,203554
3547,0,0,0,1,1,1,0,3,203555
3548,1,0,0,0,0,3,1,1,203556
3549,1,1,0,0,1,2,1,0,203557
3550,0,1,0,0,2,1,0,2,203558
3551,0,0,0,0,2,2,1,1,203559
3552,0,0,0,0,0,4,1,1,203560
3553,1,1,0,0,0,2,1,1,203561
3554,0,1,0,0,2,1,0,2,203562
3555,1,1,0,0,0,2,1,1,203563
3556,1,1,0,0,0,0,2,2,203564
3557,1,1,1,0,0,0,2,1,203565
3558,0,0,0,0,2,2,1,1,203566
3559,1,0,1,0,0,1,2,1,203567
3560,0,0,0,1,0,3,0,2,203568
3561,1,2,0,0,0,2,1,0,203569
3562,0,0,0,0,0,4,1,1,203570
3563,0,0,0,0,3,2,0,1,203571
3564,1,2,0,0,0,2,1,0,203572
3565,0,1,0,0,0,2,2,1,203573
3566,1,1,0,0,0,2,1,1,203574
3567,1,1,0,0,1,2,1,0,203575
3568,1,1,0,0,0,1,1,2,203576
3569,0,0,0,0,3,2,0,1,203577
3570,0,1,0,0,2,2,0,1,203578
3571,0,1,1,0,1,1,1,1,203579
3572,0,0,0,0,2,3,0,1,203580
3573,0,2,0,0,2,1,0,1,203581
3574,0,1,1,0,1,3,0,0,203582
3575,0,1,0,0,2,1,0,2,203583
3576,0,0,0,0,0,3,1,2,203584
3577,0,0,0,0,2,3,0,1,203585
3578,1,0,1,0,0,1,2,1,203586
3579,1,1,0,0,0,3,1,0,203587
3580,1,2,0,0,0,1,2,0,203588
3581,1,1,0,0,0,1,1,2,203589
3582,1,2,0,0,0,2,1,0,203590
3583,0,1,0,0,2,1,0,2,203591
3584,1,0,0,0,0,3,1,1,203592
3585,0,1,0,0,2,2,0,1,203593
3586,1,1,0,0,0,2,1,1,203594
3587,1,0,0,0,0,2,1,2,203595
3588,0,0,0,0,2,2,1,1,203596
3589,0,1,0,0,2,1,1,1,203597
3590,0,1,0,0,0,2,1,2,203598
3591,1,0,0,0,0,3,1,1,203599
3592,0,1,0,1,0,1,0,3,203600
3593,1,2,0,0,0,1,1,1,203601
3594,1,1,0,0,0,2,1,1,203602
3595,1,1,1,0,0,1,2,0,203603
3596,1,1,0,0,0,1,1,2,203604
3597,0,0,0,1,0,2,0,3,203605
3598,0,0,0,1,0,3,0,2,203606
3599,0,0,0,0,2,2,0,2,203607
3600,0,1,1,1,0,0,1,2,203608
3601,1,2,0,0,0,2,1,0,203609
3602,0,1,1,0,1,3,0,0,203610
3603,1,0,0,0,0,3,1,1,203611
3604,0,1,0,0,3,0,1,1,203612
3605,0,0,0,0,2,2,0,2,203613
3606,0,1,0,0,2,2,1,0,203614
3607,0,1,0,0,2,1,1,1,203615
3608,1,0,0,0,0,2,2,1,203616
3609,0,1,0,1,0,1,0,3,203617
3610,1,2,0,0,0,2,1,0,203618
3611,1,0,0,0,0,3,1,1,203619
3612,0,1,1,0,1,1,0,2,203620
3613,0,1,0,1,0,1,0,3,203621
3614,0,0,0,0,2,1,1,2,203622
3615,1,1,0,0,0,1,1,2,203623
3616,0,1,0,0,2,1,1,1,203624
3617,0,1,1,0,1,1,0,2,203625
3618,1,1,0,0,0,2,1,1,203626
3619,1,1,0,0,0,2,1,1,203627
3620,0,0,1,0,1,2,0,2,203628
3621,0,1,1,0,1,2,0,1,203629
3622,1,2,0,0,0,1,2,0,203630
3623,1,2,0,0,0,2,1,0,203631
3624,1,0,0,0,0,3,1,1,203632
3625,1,0,0,0,0,3,1,1,203633
3626,1,0,0,0,0,3,1,1,203634
3627,1,1,0,0,0,1,1,2,203635
3628,0,0,0,0,2,2,0,2,203636
3629,0,1,0,0,2,1,1,1,203637
3630,0,1,1,0,1,1,0,2,203638
3631,0,1,1,0,1,1,1,1,203639
3632,0,1,0,1,0,1,1,2,203640
3633,0,1,0,0,2,1,1,1,203641
3634,1,2,0,0,0,1,1,1,203642
3635,1,1,0,0,0,2,1,1,203643
3636,0,1,0,0,2,1,0,2,203644
3637,0,0,0,0,2,2,1,1,203645
3638,0,0,0,0,2,2,0,2,203646
3639,0,0,0,1,0,3,0,2,203647
3640,0,1,0,0,2,2,0,1,203648
3641,0,1,0,0,2,1,1,1,203649
3642,0,1,0,0,2,2,1,0,203650
3643,0,0,0,0,3,2,0,1,203651
3644,1,0,0,0,0,3,1,1,203652
3645,0,0,0,1,0,3,0,2,203653
3646,0,0,0,0,2,3,0,1,203654
3647,1,1,0,0,0,3,1,0,203655
3648,0,1,0,0,2,1,0,2,203656
3649,0,1,0,0,2,2,0,1,203657
3650,0,1,0,1,0,1,0,3,203658
3651,0,1,0,0,2,2,1,0,203659
3652,1,0,0,0,0,3,1,1,203660
3653,0,0,0,0,2,3,0,1,203661
3654,0,0,0,1,0,2,1,2,203662
3655,0,0,0,0,2,2,0,2,203663
3656,1,1,0,0,0,0,2,2,203664
3657,0,2,0,1,0,2,0,1,203665
3658,0,1,0,0,2,2,0,1,203666
3659,0,2,1,0,1,2,0,0,203667
3660,0,0,0,0,2,3,0,1,203668
3661,0,0,1,0,2,0,1,2,203669
3662,0,2,0,0,2,2,0,0,203670
3663,0,1,0,0,2,2,0,1,203671
3664,1,2,0,0,0,2,1,0,203672
3665,1,1,0,0,0,1,1,2,203673
3666,0,0,0,0,2,3,0,1,203674
3667,1,1,0,0,0,1,2,1,203675
3668,1,1,0,0,0,2,1,1,203676
3669,0,1,0,0,2,2,0,1,203677
3670,1,1,0,0,0,3,1,0,203678
3671,0,1,0,1,0,2,0,2,203679
3672,1,0,0,0,0,3,1,1,203680
3673,1,1,0,0,0,1,2,1,203681
3674,0,0,0,0,2,1,1,2,203682
3675,1,1,1,0,1,0,2,0,203683
3676,1,2,0,0,0,2,1,0,203684
3677,0,1,0,1,0,2,0,2,203685
3678,0,0,0,0,0,3,2,1,203686
3679,0,1,0,1,0,1,0,3,203687
3680,0,1,1,0,3,0,1,0,203688
3681,0,1,0,0,2,3,0,0,203689
3682,0,2,0,0,2,1,0,1,203690
3683,1,0,0,0,1,2,1,1,203691
3684,0,0,0,0,2,1,1,2,203692
3685,0,0,0,0,2,1,1,2,203693
3686,1,2,0,0,0,1,2,0,203694
3687,0,0,0,1,0,3,0,2,203695
3688,0,0,0,0,2,3,0,1,203696
3689,1,1,1,0,0,1,2,0,203697
3690,1,0,0,0,0,1,2,2,203698
3691,0,1,1,1,0,0,1,2,203699
3692,0,1,0,0,2,2,0,1,203700
3693,0,0,0,1,0,3,0,2,203701
3694,0,0,0,0,3,1,0,2,203702
3695,1,1,0,0,0,2,1,1,203703
3696,0,1,0,0,3,1,1,0,203704
3697,1,0,0,0,0,3,1,1,203705
3698,0,1,0,0,3,2,0,0,203706
3699,0,0,0,0,2,3,0,1,203707
3700,0,0,0,0,0,4,1,1,203708
3701,1,1,0,0,1,2,1,0,203709
3702,0,1,0,0,2,2,0,1,203710
3703,1,2,0,0,0,2,1,0,203711
3704,0,1,1,0,1,2,0,1,203712
3705,0,1,0,0,2,1,1,1,203713
3706,1,1,1,0,0,0,2,1,203714
3707,0,0,0,0,2,2,1,1,203715
3708,0,1,0,0,2,1,0,2,203716
3709,0,0,0,0,2,2,0,2,203717
3710,1,0,0,0,0,2,1,2,203718
3711,0,0,0,1,1,1,0,3,203719
3712,1,0,0,0,0,3,1,1,203720
3713,0,0,0,0,0,4,1,1,203721
3714,0,1,0,1,0,2,0,2,203722
3715,0,1,0,0,2,3,0,0,203723
3716,1,1,0,0,0,2,1,1,203724
3717,1,1,0,0,0,1,2,1,203725
3718,0,1,0,0,2,2,0,1,203726
3719,0,1,0,0,2,2,0,1,203727
3720,0,0,0,1,0,2,1,2,203728
3721,1,2,0,0,0,1,2,0,203729
3722,0,1,0,0,2,1,0,2,203730
3723,1,0,0,0,0,3,1,1,203731
3724,1,1,0,0,0,3,1,0,203732
3725,0,2,0,0,2,2,0,0,203733
3726,1,2,0,0,0,2,1,0,203734
3727,1,0,0,0,0,2,2,1,203735
3728,1,2,0,0,0,2,1,0,203736
3729,0,2,0,0,2,1,1,0,203737
3730,1,1,0,0,0,1,2,1,203738
3731,0,0,0,1,0,2,0,3,203739
3732,0,0,1,1,0,1,1,2,203740
3733,0,0,0,0,2,2,0,2,203741
3734,1,0,0,0,0,2,1,2,203742
3735,1,1,0,0,0,1,1,2,203743
3736,1,0,0,0,1,2,1,1,203744
3737,0,1,1,0,1,3,0,0,203745
3738,0,0,0,0,2,3,0,1,203746
3739,0,1,0,1,0,1,0,3,203747
3740,1,1,0,0,0,1,1,2,203748
3741,1,0,0,0,0,2,1,2,203749
3742,0,1,0,1,0,2,0,2,203750
3743,0,0,0,0,2,2,0,2,203751
3744,1,0,0,0,0,2,1,2,203752
3745,1,0,0,0,0,2,2,1,203753
3746,0,2,1,0,1,2,0,0,203754
3747,0,1,0,0,2,1,1,1,203755
3748,0,1,0,0,2,2,0,1,203756
3749,0,1,0,0,2,2,0,1,203757
3750,1,2,0,0,0,1,1,1,203758
3751,1,1,0,0,0,1,1,2,203759
3752,1,2,0,0,0,2,1,0,203760
3753,0,2,0,0,2,0,1,1,203761
3754,0,1,0,0,2,3,0,0,203762
3755,1,1,0,0,0,2,2,0,203763
3756,0,1,0,0,3,2,0,0,203764
3757,0,1,0,0,2,0,1,2,203765
3758,0,1,0,1,0,2,0,2,203766
3759,0,2,0,0,2,2,0,0,203767
3760,1,1,0,0,0,2,1,1,203768
3761,0,1,0,0,2,1,1,1,203769
3762,1,0,0,0,0,2,2,1,203770
3763,0,0,1,0,2,1,0,2,203771
3764,1,0,0,0,0,2,1,2,203772
3765,0,0,0,0,2,3,0,1,203773
3766,0,0,0,0,0,3,1,2,203774
3767,0,1,0,0,0,3,1,1,203775
3768,0,2,0,0,2,1,1,0,203776
3769,0,1,0,1,0,1,0,3,203777
3770,0,2,0,0,2,1,0,1,203778
3771,1,1,0,0,0,2,1,1,203779
3772,0,0,0,0,3,2,0,1,203780
3773,0,0,0,0,2,2,0,2,203781
3774,0,0,0,0,2,2,1,1,203782
3775,0,1,0,0,2,1,1,1,203783
3776,1,0,0,0,1,1,1,2,203784
3777,1,1,0,0,0,2,1,1,203785
3778,0,1,0,1,0,2,0,2,203786
3779,0,1,0,0,2,1,1,1,203787
3780,1,0,0,0,0,3,1,1,203788
3781,1,1,0,0,0,1,1,2,203789
3782,1,1,0,0,0,1,1,2,203790
3783,1,2,0,0,0,1,2,0,203791
3784,0,1,1,0,1,2,0,1,203792
3785,0,1,0,0,2,1,0,2,203793
3786,1,0,1,0,0,1,2,1,203794
3787,0,1,1,0,1,2,0,1,203795
3788,1,1,0,0,0,2,1,1,203796
3789,0,1,0,0,3,2,0,0,203797
3790,0,1,0,0,2,1,1,1,203798
3791,1,0,0,0,0,3,1,1,203799
3792,1,0,0,0,0,2,1,2,203800
3793,0,0,0,1,0,3,0,2,203801
3794,1,0,0,0,0,2,1,2,203802
3795,1,0,0,0,0,2,1,2,203803
3796,0,0,0,0,2,2,0,2,203804
3797,0,2,0,0,2,2,0,0,203805
3798,1,1,0,0,0,2,2,0,203806
3799,1,0,0,0,0,2,2,1,203807
3800,1,2,0,0,0,2,1,0,203808
3801,0,1,0,0,3,1,1,0,203809
3802,1,2,0,0,0,1,1,1,203810
3803,0,0,0,0,3,2,0,1,203811
3804,1,2,0,0,0,2,1,0,203812
3805,1,0,1,0,0,1,2,1,203813
3806,1,1,0,0,1,2,1,0,203814
3807,1,0,0,0,0,2,1,2,203815
3808,1,0,0,0,0,3,1,1,203816
3809,1,1,0,0,0,2,1,1,203817
3810,0,1,1,0,1,1,0,2,203818
3811,0,2,0,0,2,0,1,1,203819
3812,0,1,0,0,2,2,0,1,203820
3813,0,2,0,0,0,3,1,0,203821
3814,1,0,0,0,0,3,1,1,203822
3815,0,2,0,0,2,1,0,1,203823
3816,1,0,0,0,0,3,1,1,203824
3817,0,1,0,0,2,2,1,0,203825
3818,0,1,0,0,2,3,0,0,203826
3819,0,2,0,0,2,2,0,0,203827
3820,0,0,0,1,0,2,1,2,203828
3821,0,0,0,1,0,3,0,2,203829
3822,0,0,0,0,2,2,1,1,203830
3823,1,1,0,0,0,2,1,1,203831
3824,1,1,0,0,0,2,1,1,203832
3825,1,2,0,0,0,2,1,0,203833
3826,0,0,0,0,3,2,0,1,203834
3827,0,1,0,0,2,1,1,1,203835
3828,1,1,0,0,0,1,1,2,203836
3829,1,0,0,0,0,2,2,1,203837
3830,1,1,0,0,0,1,2,1,203838
3831,1,1,0,0,0,3,1,0,203839
3832,0,1,0,1,0,1,1,2,203840
3833,1,1,0,0,0,1,1,2,203841
3834,1,2,0,0,0,2,1,0,203842
3835,0,1,0,1,0,2,0,2,203843
3836,0,2,0,0,2,2,0,0,203844
3837,0,1,0,0,0,3,1,1,203845
3838,0,0,0,0,2,2,0,2,203846
3839,0,0,1,0,1,2,1,1,203847
3840,1,2,0,0,0,1,2,0,203848
3841,0,1,0,1,0,2,0,2,203849
3842,1,0,0,0,0,1,2,2,203850
3843,1,1,0,0,0,1,2,1,203851
3844,0,1,0,0,2,1,1,1,203852
3845,1,1,0,0,1,1,1,1,203853
3846,1,0,0,0,0,2,1,2,203854
